station_id,bike_id,timestamp,number_of_bikes_available,number_of_bikes_in_use,number_of_bikes_not_in_use,maintenance_needed,demand,weather_rainy,weather_sunny,events_none,events_sports_event,holidays_public_holiday
35,866,2023-02-15 01:00:00,2,6,10,0,47,True,False,True,False,True
30,825,2023-02-15 02:00:00,17,4,5,0,77,True,False,False,False,True
31,343,2023-02-15 03:00:00,20,27,7,0,3,True,False,False,False,True
49,133,2023-02-15 04:00:00,18,2,3,0,7,False,True,True,False,True
5,55,2023-02-15 05:00:00,4,24,2,0,6,False,True,False,False,False
44,61,2023-02-15 06:00:00,24,1,2,0,98,False,True,True,False,False
50,857,2023-02-15 07:00:00,10,22,2,0,31,False,False,False,False,False
14,520,2023-02-15 08:00:00,9,30,1,0,85,False,False,False,True,False
11,272,2023-02-15 09:00:00,16,25,0,0,21,True,False,False,False,True
9,246,2023-02-15 10:00:00,3,21,4,0,89,True,False,False,False,True
34,176,2023-02-15 11:00:00,25,5,9,0,35,False,True,True,False,False
12,628,2023-02-15 12:00:00,30,13,4,0,28,False,True,False,True,False
35,317,2023-02-15 13:00:00,20,6,4,0,67,False,True,False,False,True
35,783,2023-02-15 14:00:00,17,21,3,0,94,True,False,False,False,True
1,705,2023-02-15 15:00:00,27,1,2,0,85,False,True,False,True,False
40,662,2023-02-15 16:00:00,17,10,2,0,60,True,False,False,True,True
22,131,2023-02-15 17:00:00,0,20,1,0,52,True,False,False,True,False
29,102,2023-02-15 18:00:00,13,2,4,1,71,False,False,False,True,False
8,310,2023-02-15 19:00:00,7,8,3,0,84,False,False,False,True,True
11,782,2023-02-15 20:00:00,1,7,5,0,14,True,False,False,False,True
41,292,2023-02-15 21:00:00,18,25,1,0,47,False,True,False,True,False
37,722,2023-02-15 22:00:00,14,10,1,0,53,True,False,False,True,True
14,495,2023-02-15 23:00:00,27,17,7,0,67,True,False,False,False,True
30,361,2023-02-16 00:00:00,1,30,5,0,68,True,False,True,False,False
35,338,2023-02-16 01:00:00,3,0,2,0,99,True,False,False,False,False
21,579,2023-02-16 02:00:00,29,14,4,0,63,False,False,True,False,False
37,10,2023-02-16 03:00:00,0,3,2,1,65,False,False,False,True,True
5,49,2023-02-16 04:00:00,18,3,10,0,49,True,False,True,False,False
19,487,2023-02-16 05:00:00,20,27,1,0,71,False,False,False,False,False
14,623,2023-02-16 06:00:00,9,9,2,0,46,False,False,True,False,False
26,321,2023-02-16 07:00:00,0,10,0,0,67,False,True,True,False,True
4,731,2023-02-16 08:00:00,19,17,6,1,12,False,False,True,False,True
25,569,2023-02-16 09:00:00,21,22,5,0,13,False,False,False,True,False
45,795,2023-02-16 10:00:00,14,28,4,0,8,True,False,False,False,True
42,971,2023-02-16 11:00:00,3,14,5,0,27,False,False,True,False,True
25,625,2023-02-16 12:00:00,6,2,7,0,37,False,False,False,True,False
18,133,2023-02-16 13:00:00,29,6,2,0,11,False,False,False,False,True
40,583,2023-02-16 14:00:00,6,6,2,1,91,True,False,False,False,True
8,83,2023-02-16 15:00:00,21,16,4,1,12,True,False,False,False,False
39,57,2023-02-16 16:00:00,24,21,4,0,20,False,False,False,False,True
40,376,2023-02-16 17:00:00,17,19,10,0,54,True,False,False,True,True
14,349,2023-02-16 18:00:00,12,26,0,1,37,True,False,False,False,True
32,271,2023-02-16 19:00:00,9,23,3,0,51,False,True,True,False,True
38,483,2023-02-16 20:00:00,23,15,8,0,25,False,False,False,False,True
33,111,2023-02-16 21:00:00,7,15,7,0,88,False,True,False,False,False
23,869,2023-02-16 22:00:00,26,7,2,0,21,False,False,False,True,False
15,887,2023-02-16 23:00:00,9,2,4,0,50,False,False,True,False,True
33,76,2023-02-17 00:00:00,13,19,4,0,71,False,True,True,False,False
25,158,2023-02-17 01:00:00,13,14,6,0,36,False,True,False,True,False
17,532,2023-02-17 02:00:00,26,0,7,0,44,False,False,False,True,False
33,933,2023-02-17 03:00:00,19,9,8,0,85,False,True,True,False,False
47,643,2023-02-17 04:00:00,21,1,6,1,76,False,True,True,False,True
2,329,2023-02-17 05:00:00,10,6,1,0,36,True,False,False,False,True
14,122,2023-02-17 06:00:00,5,30,7,1,13,False,False,False,True,True
40,41,2023-02-17 07:00:00,20,13,7,0,17,True,False,True,False,False
40,167,2023-02-17 08:00:00,29,15,10,0,96,False,False,True,False,True
39,922,2023-02-17 09:00:00,0,26,1,0,6,True,False,False,True,False
6,642,2023-02-17 10:00:00,18,27,5,1,73,False,False,False,True,True
6,23,2023-02-17 11:00:00,6,14,9,0,59,True,False,True,False,True
3,279,2023-02-17 12:00:00,23,6,0,0,57,False,False,False,True,False
7,763,2023-02-17 13:00:00,17,12,10,1,93,True,False,True,False,True
8,469,2023-02-17 14:00:00,2,24,6,0,54,False,True,True,False,False
42,400,2023-02-17 15:00:00,19,9,9,0,33,False,False,False,False,True
15,9,2023-02-17 16:00:00,29,8,1,0,44,False,True,False,False,False
47,13,2023-02-17 17:00:00,10,8,4,0,2,True,False,False,True,False
29,924,2023-02-17 18:00:00,4,5,6,0,39,False,False,False,True,False
33,923,2023-02-17 19:00:00,18,23,9,0,75,True,False,True,False,True
30,819,2023-02-17 20:00:00,20,24,10,0,99,True,False,False,False,True
39,832,2023-02-17 21:00:00,23,11,8,0,52,False,True,False,True,False
27,52,2023-02-17 22:00:00,23,29,0,0,30,False,False,True,False,False
36,209,2023-02-17 23:00:00,29,22,8,0,22,True,False,False,False,False
29,550,2023-02-18 00:00:00,1,19,10,0,71,False,True,True,False,True
38,612,2023-02-18 01:00:00,21,29,4,1,64,False,True,False,False,False
33,705,2023-02-18 02:00:00,3,19,5,0,54,False,True,True,False,True
37,402,2023-02-18 03:00:00,24,21,7,0,98,False,True,False,False,True
27,191,2023-02-18 04:00:00,9,13,10,0,78,True,False,True,False,True
33,51,2023-02-18 05:00:00,1,26,1,0,91,True,False,True,False,False
4,393,2023-02-18 06:00:00,7,19,6,0,11,True,False,False,True,True
22,653,2023-02-18 07:00:00,0,26,3,1,0,False,False,False,False,False
2,680,2023-02-18 08:00:00,26,6,8,0,10,False,False,False,False,False
10,823,2023-02-18 09:00:00,5,7,5,0,50,False,True,False,True,True
5,621,2023-02-18 10:00:00,10,7,6,0,100,True,False,False,True,True
10,719,2023-02-18 11:00:00,26,29,10,0,65,False,True,True,False,False
33,939,2023-02-18 12:00:00,29,7,5,0,44,True,False,False,False,True
38,300,2023-02-18 13:00:00,27,1,10,0,98,False,False,True,False,True
13,622,2023-02-18 14:00:00,9,13,7,0,71,False,True,True,False,True
31,196,2023-02-18 15:00:00,12,9,5,0,30,True,False,True,False,True
47,417,2023-02-18 16:00:00,0,17,6,1,84,True,False,False,True,False
36,664,2023-02-18 17:00:00,1,17,7,0,52,True,False,False,False,True
45,420,2023-02-18 18:00:00,2,17,0,0,44,False,True,False,True,True
24,755,2023-02-18 19:00:00,8,15,9,0,66,False,False,False,True,True
15,640,2023-02-18 20:00:00,4,19,3,0,88,True,False,False,False,True
29,617,2023-02-18 21:00:00,9,4,5,0,40,False,True,False,False,True
8,522,2023-02-18 22:00:00,9,19,0,0,27,True,False,False,True,True
5,356,2023-02-18 23:00:00,11,30,3,0,61,False,True,False,True,True
29,148,2023-02-19 00:00:00,17,4,5,0,91,False,False,False,True,True
47,365,2023-02-19 01:00:00,25,19,6,0,1,True,False,False,False,True
4,364,2023-02-19 02:00:00,20,22,5,0,71,False,True,False,False,False
12,971,2023-02-19 03:00:00,20,9,10,0,64,True,False,True,False,False
45,652,2023-02-19 04:00:00,0,16,3,0,20,False,True,False,False,True
2,702,2023-02-19 05:00:00,2,29,6,0,14,False,False,False,True,True
27,402,2023-02-19 06:00:00,4,12,9,0,54,False,False,False,False,False
31,606,2023-02-19 07:00:00,24,16,1,1,7,False,True,False,False,False
36,492,2023-02-19 08:00:00,25,17,5,0,85,False,False,False,False,True
36,229,2023-02-19 09:00:00,16,12,4,0,19,True,False,False,True,False
26,575,2023-02-19 10:00:00,7,16,1,0,76,False,False,True,False,False
43,852,2023-02-19 11:00:00,16,27,8,0,63,True,False,True,False,False
27,537,2023-02-19 12:00:00,8,14,6,0,89,False,False,False,True,False
5,268,2023-02-19 13:00:00,5,25,2,0,38,False,False,False,True,False
20,405,2023-02-19 14:00:00,16,11,6,0,6,True,False,True,False,False
11,793,2023-02-19 15:00:00,7,27,10,0,56,False,False,False,True,False
10,11,2023-02-19 16:00:00,20,9,10,1,74,True,False,False,False,False
40,320,2023-02-19 17:00:00,6,12,5,0,30,True,False,False,False,True
38,713,2023-02-19 18:00:00,6,29,6,1,33,False,False,True,False,False
6,126,2023-02-19 19:00:00,14,10,3,0,74,False,False,False,False,True
8,306,2023-02-19 20:00:00,6,2,9,0,87,True,False,True,False,False
23,702,2023-02-19 21:00:00,21,21,7,0,88,False,True,False,True,True
47,511,2023-02-19 22:00:00,26,9,7,0,50,False,False,True,False,True
26,89,2023-02-19 23:00:00,7,10,6,0,55,False,False,True,False,True
46,355,2023-02-20 00:00:00,8,5,6,0,96,False,True,False,False,True
43,628,2023-02-20 01:00:00,27,0,9,0,28,False,True,True,False,False
12,352,2023-02-20 02:00:00,14,5,7,0,62,False,False,True,False,True
26,689,2023-02-20 03:00:00,1,4,0,0,84,False,False,True,False,False
13,14,2023-02-20 04:00:00,6,6,5,0,32,False,False,False,True,True
40,257,2023-02-20 05:00:00,14,21,1,0,44,False,True,False,False,False
18,209,2023-02-20 06:00:00,17,11,0,0,5,False,False,False,False,True
25,281,2023-02-20 07:00:00,21,11,9,0,36,False,True,True,False,False
33,443,2023-02-20 08:00:00,17,6,6,0,52,False,True,True,False,False
47,840,2023-02-20 09:00:00,9,1,5,0,1,True,False,False,True,True
40,837,2023-02-20 10:00:00,21,27,4,0,93,False,True,False,False,False
43,389,2023-02-20 11:00:00,17,0,4,0,56,True,False,False,False,False
12,617,2023-02-20 12:00:00,0,29,8,0,91,False,True,True,False,True
44,483,2023-02-20 13:00:00,6,22,8,0,95,False,True,False,True,False
36,147,2023-02-20 14:00:00,2,24,5,0,50,True,False,False,True,True
48,279,2023-02-20 15:00:00,13,17,2,1,90,True,False,True,False,True
4,521,2023-02-20 16:00:00,11,11,6,1,38,True,False,True,False,False
5,630,2023-02-20 17:00:00,13,6,3,0,21,True,False,True,False,True
37,606,2023-02-20 18:00:00,28,18,4,0,78,True,False,True,False,True
8,434,2023-02-20 19:00:00,3,21,6,0,42,True,False,True,False,False
42,144,2023-02-20 20:00:00,12,2,6,0,37,True,False,False,True,False
49,289,2023-02-20 21:00:00,15,28,9,1,63,False,True,False,True,False
28,386,2023-02-20 22:00:00,15,9,7,0,36,False,True,True,False,True
31,14,2023-02-20 23:00:00,21,28,0,0,99,True,False,True,False,True
9,257,2023-02-21 00:00:00,4,26,4,0,37,False,False,False,False,False
29,346,2023-02-21 01:00:00,19,26,8,0,70,True,False,False,True,False
14,698,2023-02-21 02:00:00,24,10,6,0,30,False,False,False,True,False
40,345,2023-02-21 03:00:00,5,4,10,0,43,False,True,True,False,False
41,400,2023-02-21 04:00:00,5,30,1,0,93,False,True,False,True,False
22,207,2023-02-21 05:00:00,17,1,0,0,13,False,False,False,True,False
11,858,2023-02-21 06:00:00,5,7,7,0,97,False,True,False,True,False
23,943,2023-02-21 07:00:00,6,13,8,0,51,True,False,False,False,False
1,172,2023-02-21 08:00:00,23,7,9,0,90,False,False,False,True,False
46,464,2023-02-21 09:00:00,30,22,4,0,86,False,False,True,False,False
37,270,2023-02-21 10:00:00,29,5,10,0,66,False,True,False,True,True
21,221,2023-02-21 11:00:00,23,0,5,0,4,False,False,False,True,True
26,152,2023-02-21 12:00:00,15,23,1,0,41,False,False,False,False,True
46,623,2023-02-21 13:00:00,8,0,10,0,93,False,False,False,True,False
36,183,2023-02-21 14:00:00,25,7,4,0,6,False,True,False,False,False
23,399,2023-02-21 15:00:00,26,10,3,0,17,False,False,False,False,True
1,851,2023-02-21 16:00:00,12,17,7,0,56,False,False,False,False,True
40,72,2023-02-21 17:00:00,11,23,7,0,73,True,False,False,True,True
15,418,2023-02-21 18:00:00,18,9,4,0,43,True,False,True,False,False
21,898,2023-02-21 19:00:00,25,11,10,0,97,False,False,True,False,False
47,283,2023-02-21 20:00:00,30,19,7,0,60,False,True,False,True,True
9,74,2023-02-21 21:00:00,22,22,5,0,96,False,False,False,False,False
9,355,2023-02-21 22:00:00,22,15,9,0,62,False,True,True,False,True
10,727,2023-02-21 23:00:00,0,4,5,0,31,True,False,False,True,True
26,497,2023-02-22 00:00:00,7,15,3,0,94,True,False,True,False,True
41,328,2023-02-22 01:00:00,30,23,9,1,27,False,False,False,True,False
35,988,2023-02-22 02:00:00,3,11,10,0,3,False,True,False,False,True
25,535,2023-02-22 03:00:00,20,30,2,0,14,False,True,True,False,False
26,580,2023-02-22 04:00:00,29,5,8,0,1,False,True,False,True,True
11,910,2023-02-22 05:00:00,21,29,4,0,22,False,False,False,True,True
38,447,2023-02-22 06:00:00,18,30,9,0,58,False,True,True,False,False
2,373,2023-02-22 07:00:00,20,4,9,0,22,True,False,False,True,False
7,362,2023-02-22 08:00:00,25,0,3,0,98,False,True,True,False,True
18,93,2023-02-22 09:00:00,4,18,5,0,90,False,True,False,True,False
27,321,2023-02-22 10:00:00,16,9,3,1,25,False,False,True,False,True
34,324,2023-02-22 11:00:00,2,24,5,0,33,False,False,False,False,True
27,384,2023-02-22 12:00:00,18,30,9,0,12,False,False,True,False,False
17,575,2023-02-22 13:00:00,0,13,7,0,39,False,False,False,True,True
43,736,2023-02-22 14:00:00,28,24,7,0,50,False,False,False,False,True
44,737,2023-02-22 15:00:00,22,20,5,0,9,False,True,False,False,True
24,881,2023-02-22 16:00:00,0,2,0,0,38,False,True,True,False,True
25,346,2023-02-22 17:00:00,22,5,0,0,89,False,False,True,False,True
7,849,2023-02-22 18:00:00,19,4,2,0,3,False,False,True,False,True
6,103,2023-02-22 19:00:00,8,30,1,0,81,False,True,False,False,True
24,215,2023-02-22 20:00:00,22,16,0,0,98,False,False,False,False,False
33,192,2023-02-22 21:00:00,4,17,0,1,51,True,False,True,False,False
49,672,2023-02-22 22:00:00,6,11,5,0,80,False,True,False,True,True
29,884,2023-02-22 23:00:00,24,4,6,0,55,True,False,False,False,True
43,719,2023-02-23 00:00:00,25,29,7,0,26,False,True,True,False,False
22,781,2023-02-23 01:00:00,5,8,2,0,7,False,True,False,True,True
26,194,2023-02-23 02:00:00,16,11,0,0,52,False,True,True,False,False
28,380,2023-02-23 03:00:00,21,19,4,0,12,False,True,False,False,False
50,403,2023-02-23 04:00:00,16,8,7,1,45,False,True,False,False,False
21,664,2023-02-23 05:00:00,12,2,10,0,85,False,True,True,False,True
49,749,2023-02-23 06:00:00,11,0,10,0,35,False,True,False,True,True
7,600,2023-02-23 07:00:00,3,21,3,0,42,False,False,False,False,False
17,11,2023-02-23 08:00:00,29,14,1,0,93,False,False,True,False,False
20,187,2023-02-23 09:00:00,7,9,8,0,34,False,False,True,False,True
41,726,2023-02-23 10:00:00,4,13,8,0,50,True,False,False,True,True
49,15,2023-02-23 11:00:00,30,6,2,0,62,False,True,False,True,False
20,778,2023-02-23 12:00:00,4,3,6,0,67,False,False,False,False,False
22,297,2023-02-23 13:00:00,12,25,0,0,12,False,False,False,True,False
28,411,2023-02-23 14:00:00,25,4,7,0,46,False,False,False,True,True
40,956,2023-02-23 15:00:00,10,19,7,0,5,False,True,False,False,True
49,585,2023-02-23 16:00:00,7,15,2,0,17,False,True,True,False,False
7,52,2023-02-23 17:00:00,7,2,4,0,7,True,False,False,False,True
1,640,2023-02-23 18:00:00,0,16,3,0,40,True,False,False,False,True
32,28,2023-02-23 19:00:00,12,12,6,1,60,False,True,False,True,False
13,577,2023-02-23 20:00:00,28,5,10,0,19,True,False,False,True,True
30,17,2023-02-23 21:00:00,4,25,6,0,84,False,False,True,False,True
23,351,2023-02-23 22:00:00,27,4,10,0,95,True,False,False,True,False
19,428,2023-02-23 23:00:00,20,15,7,0,55,False,False,True,False,False
32,650,2023-02-24 00:00:00,7,10,4,0,95,True,False,True,False,True
30,831,2023-02-24 01:00:00,16,16,10,0,1,False,False,True,False,True
29,229,2023-02-24 02:00:00,22,4,4,0,65,True,False,False,False,False
49,766,2023-02-24 03:00:00,22,5,7,0,31,True,False,False,True,True
45,989,2023-02-24 04:00:00,12,9,4,0,21,False,True,False,True,False
29,210,2023-02-24 05:00:00,8,20,0,0,89,False,True,True,False,False
30,431,2023-02-24 06:00:00,1,0,10,0,40,False,False,False,True,False
16,294,2023-02-24 07:00:00,30,29,2,0,9,False,True,True,False,True
40,743,2023-02-24 08:00:00,18,20,1,0,38,False,False,False,True,False
19,753,2023-02-24 09:00:00,19,9,9,0,44,False,True,False,False,True
18,582,2023-02-24 10:00:00,16,16,4,0,4,False,True,False,True,False
1,104,2023-02-24 11:00:00,30,26,7,0,11,False,False,True,False,False
14,204,2023-02-24 12:00:00,6,2,8,1,31,True,False,False,False,True
47,53,2023-02-24 13:00:00,29,27,8,0,39,False,False,False,True,False
50,974,2023-02-24 14:00:00,25,28,0,0,17,False,False,False,False,False
2,940,2023-02-24 15:00:00,2,1,0,0,73,False,False,True,False,True
28,375,2023-02-24 16:00:00,18,28,0,1,63,False,True,True,False,True
49,842,2023-02-24 17:00:00,18,16,0,0,86,False,True,False,True,False
50,54,2023-02-24 18:00:00,23,3,8,0,0,False,True,True,False,False
30,276,2023-02-24 19:00:00,8,1,0,0,52,False,False,False,True,True
38,335,2023-02-24 20:00:00,9,4,6,0,41,True,False,True,False,False
4,31,2023-02-24 21:00:00,28,9,5,0,100,True,False,True,False,False
1,135,2023-02-24 22:00:00,13,0,8,0,81,False,False,True,False,False
8,58,2023-02-24 23:00:00,17,27,10,0,93,False,False,False,True,True
29,105,2023-02-25 00:00:00,25,25,8,0,82,True,False,False,True,True
39,266,2023-02-25 01:00:00,14,0,3,0,37,False,True,False,True,True
3,522,2023-02-25 02:00:00,25,26,8,0,16,False,False,False,True,True
32,496,2023-02-25 03:00:00,0,25,5,0,61,True,False,True,False,False
10,253,2023-02-25 04:00:00,29,3,4,0,27,True,False,False,False,True
10,295,2023-02-25 05:00:00,24,6,8,0,21,True,False,False,True,True
19,668,2023-02-25 06:00:00,5,13,6,0,45,False,True,True,False,True
46,158,2023-02-25 07:00:00,29,13,8,0,37,True,False,True,False,True
34,549,2023-02-25 08:00:00,14,17,4,0,31,True,False,False,True,False
33,631,2023-02-25 09:00:00,24,1,3,1,54,True,False,False,True,True
23,67,2023-02-25 10:00:00,5,0,9,0,88,False,False,True,False,True
28,754,2023-02-25 11:00:00,17,20,2,0,8,False,False,False,True,False
32,299,2023-02-25 12:00:00,0,21,4,0,99,False,False,False,True,False
50,463,2023-02-25 13:00:00,29,15,8,1,49,True,False,False,False,True
7,725,2023-02-25 14:00:00,23,28,2,0,36,True,False,False,False,True
29,820,2023-02-25 15:00:00,2,21,0,0,64,False,True,False,True,True
8,101,2023-02-25 16:00:00,16,17,1,0,92,True,False,False,False,False
1,56,2023-02-25 17:00:00,30,15,9,0,78,False,True,False,False,True
3,332,2023-02-25 18:00:00,15,27,4,0,43,True,False,False,True,False
24,836,2023-02-25 19:00:00,7,27,2,0,59,False,True,True,False,False
23,751,2023-02-25 20:00:00,27,22,5,0,28,False,False,True,False,False
8,393,2023-02-25 21:00:00,16,21,10,0,84,True,False,True,False,False
47,743,2023-02-25 22:00:00,7,23,7,0,62,False,True,True,False,True
37,874,2023-02-25 23:00:00,16,5,5,0,75,False,False,False,False,False
3,381,2023-02-26 00:00:00,24,24,9,0,25,False,False,False,False,True
33,92,2023-02-26 01:00:00,29,9,8,0,44,True,False,False,True,False
28,791,2023-02-26 02:00:00,8,1,5,0,94,False,True,False,True,True
47,447,2023-02-26 03:00:00,11,6,4,0,34,False,True,True,False,True
8,109,2023-02-26 04:00:00,28,20,3,0,77,False,True,True,False,True
34,317,2023-02-26 05:00:00,24,16,1,0,6,False,False,False,True,False
35,168,2023-02-26 06:00:00,18,2,5,0,66,False,True,False,True,False
32,812,2023-02-26 07:00:00,3,19,1,0,52,False,False,True,False,True
24,982,2023-02-26 08:00:00,20,11,4,0,40,False,True,False,False,False
14,920,2023-02-26 09:00:00,21,1,0,0,3,False,False,False,False,True
32,435,2023-02-26 10:00:00,24,6,2,0,1,True,False,False,False,False
46,442,2023-02-26 11:00:00,28,16,9,0,34,False,False,False,False,False
43,218,2023-02-26 12:00:00,10,18,4,0,32,False,True,False,False,False
16,222,2023-02-26 13:00:00,27,11,6,0,100,False,False,False,True,True
4,673,2023-02-26 14:00:00,3,8,7,0,49,False,True,False,True,True
37,528,2023-02-26 15:00:00,13,26,6,0,12,True,False,True,False,False
21,278,2023-02-26 16:00:00,13,13,6,0,6,False,False,False,True,True
14,569,2023-02-26 17:00:00,5,1,10,0,38,True,False,False,True,False
31,574,2023-02-26 18:00:00,28,20,1,0,90,False,False,False,True,True
48,875,2023-02-26 19:00:00,16,3,5,0,48,False,False,False,True,True
18,466,2023-02-26 20:00:00,1,27,4,0,2,True,False,True,False,True
7,839,2023-02-26 21:00:00,7,18,10,0,16,True,False,False,True,False
10,754,2023-02-26 22:00:00,3,20,8,0,24,False,False,False,True,True
7,602,2023-02-26 23:00:00,9,15,9,0,93,False,False,True,False,False
33,584,2023-02-27 00:00:00,6,21,10,0,13,False,False,False,True,False
23,838,2023-02-27 01:00:00,3,16,3,0,92,True,False,True,False,False
21,30,2023-02-27 02:00:00,15,1,6,0,4,False,True,False,False,True
19,359,2023-02-27 03:00:00,13,16,10,1,70,True,False,False,False,True
48,919,2023-02-27 04:00:00,15,18,7,0,82,False,False,False,True,False
19,288,2023-02-27 05:00:00,24,7,5,0,32,False,False,False,True,True
36,86,2023-02-27 06:00:00,8,23,2,0,84,True,False,False,True,False
29,234,2023-02-27 07:00:00,3,19,10,0,50,False,False,False,True,False
18,747,2023-02-27 08:00:00,28,5,4,1,84,False,False,False,False,False
